id,name,latitude_deg,longitude_deg,iata_code
4750,Los Cabos International Airport,23.15180016,-109.7210007,SJD
6160,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,SJE
309465,Cruz Bay Seaplane Base,18.3315,-64.796,SJF
41035,San Juan Del César Airport,10.766667,-73.016667,SJH
5719,San Jose Airport,12.36149979,121.0469971,SJI
4469,Sarajevo International Airport,43.82460022,18.3314991,SJJ
5970,Professor Urbano Ernesto Stumpf Airport,-23.22920036,-45.86149979,SJK
5990,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,SJL
42312,San Juan Airport,18.83333206,-71.23332977,SJM
21073,St Johns Industrial Air Park,34.51860046,-109.3789978,SJN
4810,Juan Santamaria International Airport,9.993860245,-84.20880127,SJO
5975,Prof. Eribelto Manoel Reino State Airport,-20.8166008,-49.40650177,SJP
32304,Sesheke Airport,-17.47629929,24.30470085,SJQ
41074,San Juan De Uraba Airport,8.766667,-76.533333,SJR
30376,San José De Chiquitos Airport,-17.8307991,-60.74309921,SJS
3884,San Angelo Regional Mathis Field,31.35770035,-100.4960022,SJT
6384,Luis Munoz Marin International Airport,18.43939972,-66.00180054,SJU
30375,San Javier Airport,-16.27079964,-62.47029877,SJV
27191,Shijiazhuang Daguocun International Airport,38.28070068,114.6969986,SJW
42210,Sartaneja Airport,18.35610008,-88.13079834,SJX
2345,Seinäjoki Airport,62.692101,22.8323,SJY
4462,São Jorge Airport,38.66550064,-28.17580032,SJZ
3885,Fairchild Air Force Base,47.61510086,-117.6559982,SKA
6386,Robert L. Bradshaw International Airport,17.31119919,-62.71870041,SKB
35191,Suki Airport,-8.0466,141.7222,SKC
26390,Samarkand Airport,39.70050049,66.9838028,SKD
2594,Skien Airport,59.18500137,9.566940308,SKE
3886,Lackland Air Force Base,29.38419914,-98.58110046,SKF
4293,Thessaloniki Macedonia International Airport,40.5196991,22.97089958,SKG
32311,Surkhet Airport,28.58600044,81.63600159,SKH
312615,Skikda Airport,36.8641,6.9516,SKI
309459,Sitkinak Airport,56.5378,-154.1412,SKJ
9334,Shaktoolik Airport,64.37110138,-161.223999,SKK
309467,Skeldon Airport,5.8599,-57.14894,SKM
29282,Stokmarknes Skagen Airport,68.5788269,15.03341675,SKN
2121,Sadiq Abubakar III International Airport,12.91629982,5.207190037,SKO
4573,Skopje Alexander the Great Airport,41.961601,21.621401,SKP
32317,Sekakes Airport,-30.03890038,28.37030029,SKQ
316765,Shakiso Airport,5.6923,38.9764,SKR
2555,Skrydstrup Air Base,55.221048,9.26702,SKS
41624,Sialkot Airport,32.53555679,74.3638916,SKT
4289,Skiros Airport,38.96760178,24.48719978,SKU
3197,St Catherine International Airport,28.68530083,34.0625,SKV
24576,Skwentna Airport,61.96530151,-151.1909943,SKW
42965,Saransk Airport,54.1251297,45.21225739,SKX
21077,Griffing Sandusky Airport,41.4333992,-82.65229797,SKY
5279,Sukkur Airport,27.72200012,68.79170227,SKZ
5811,Martin Miguel De Guemes International Airport,-24.8560009,-65.48619843,SLA
21078,Storm Lake Municipal Airport,42.59730148,-95.24069977,SLB
3887,Salt Lake City International Airport,40.78839874,-111.9779968,SLC
4621,Sliač Airport,48.63779831,19.13409996,SLD
3888,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,SLE
5120,Sulayel Airport,20.4647007,45.61959839,SLF
21079,Smith Field,36.19189835,-94.48999786,SLG
32323,Sola Airport,-13.85169983,167.5370026,SLH
30427,Solwesi Airport,-12.17370033,26.36510086,SLI
309474,Solomon Airport,-22.2554,117.7627,SLJ
3890,Adirondack Regional Airport,44.38529968,-74.20619965,SLK
5244,Salalah Airport,17.0387001,54.09130096,SLL
4033,Salamanca Airport,40.95209885,-5.501989841,SLM
3891,Salina Municipal Airport,38.79100037,-97.65219879,SLN
21082,Salem Leckrone Airport,38.64289856,-88.96420288,SLO
4752,Ponciano Arriaga International Airport,22.25429916,-100.9309998,SLP
24577,Sleetmute Airport,61.70050049,-157.1660004,SLQ
21083,Sulphur Springs Municipal Airport,33.15980148,-95.62110138,SLR
32324,Silistra Polkovnik Lambrinovo Airfield,44.05519867,27.17880058,SLS
19283,Harriet Alexander Field,38.53829956,-106.0490036,SLT
6388,George F. L. Charles Airport,14.0202,-60.992901,SLU
26576,Shimla Airport,31.0818,77.068001,SLV
4716,Plan De Guadalupe International Airport,25.54949951,-100.9290009,SLW
32325,Salt Cay Airport,21.33300018,-71.19999695,SLX
26372,Salekhard Airport,66.59079742,66.61100006,SLY
5971,Marechal Cunha Machado International Airport,-2.58536005,-44.23410034,SLZ
4439,Santa Maria Airport,36.97140121,-25.17060089,SMA
32326,Franco Bianco Airport,-52.73669815,-69.33360291,SMB
21084,Smith Field,41.14339828,-85.15280151,SMD
21085,Lake Cumberland Regional Airport,37.05339813,-84.61589813,SME
3892,Sacramento International Airport,38.69540024,-121.5910034,SMF
39634,Santa Maria Airport,-11.98333359,-77,SMG
307447,Sapmanga Airport,-6.075277778,146.8111111,SMH
4283,Samos Airport,37.68999863,26.9116993,SMI
312056,Sim Airport,-7.75,146.9273,SMJ
24578,St Michael Airport,63.49010086,-162.1100006,SMK
4949,Stella Maris Airport,23.5823168,-75.26862144,SML
32330,Semporna Airport,4.449999809,118.5830002,SMM
21086,Lemhi County Airport,45.12379837,-113.8809967,SMN
21087,Santa Monica Municipal Airport,34.01580048,-118.4509964,SMO
314034,Stockholm Airport,-4.358,151.533,SMP
26781,Sampit(Hasan) Airport,-2.499190092,112.9749985,SMQ
6161,Simón Bolívar International Airport,11.1196,-74.2306,SMR
2910,Sainte Marie Airport,-17.09390068,49.81579971,SMS
321014,Adolino Bedin Regional Airport,-12.479177,-55.672341,SMT
24579,Sheep Mountain Airport,61.81200027,-147.5070038,SMU
4507,Samedan Airport,46.53409958,9.884110451,SMV
3108,Smara Airport,26.7318,-11.6847,SMW
3893,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,SMX
32332,Simenti Airport,13.04679966,-13.29539967,SMY
41509,Stoelmanseiland Airport,4.349999905,-54.41666794,SMZ
3894,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,SNA
27140,Snake Bay Airport,-11.42280006,130.654007,SNB
6076,General Ulpiano Paez Airport,-2.20499,-80.988899,SNC
3154,Preguiça Airport,16.58839989,-24.28470039,SNE
6326,Sub Teniente Nestor Arias Airport,10.27869987,-68.75520325,SNF
30372,Capitán Av. Juan Cochamanidis S. Airport,-16.38360023,-60.96279907,SNG
27143,Stanthorpe Airport,-28.62030029,151.9909973,SNH
32335,Greenville Sinoe Airport,5.034309864,-9.066800117,SNI
32336,San Julian Air Base,22.09530067,-84.15200043,SNJ
21092,Winston Field,32.69340134,-100.9499969,SNK
21093,Shawnee Regional Airport,35.35789871,-96.94280243,SNL
30371,San Ignacio de Moxos Airport,-14.9658,-65.6338,SNM
2537,Shannon Airport,52.70199966,-8.924819946,SNN
26679,Sakon Nakhon Airport,17.19510078,104.1190033,SNO
5410,St Paul Island Airport,57.16730118,-170.2200012,SNP
308638,San Quintín Military Airstrip,30.5288,-115.9462,SNQ
4225,Saint-Nazaire-Montoir Airport,47.3105556,-2.1566667,SNR
3895,Salinas Municipal Airport,36.66279984,-121.6060028,SNS
32342,Las Cruces Airport,7.38322,-73.505402,SNT
4854,Abel Santamaria Airport,22.49220085,-79.94360352,SNU
6323,Santa Elena de Uairen Airport,4.554999828,-61.15000153,SNV
26741,Thandwe Airport,18.46069908,94.30010223,SNW
42311,Sabana de Mar Airport,19.06189919,-69.3852005,SNX
21094,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,SNY
5969,Santa Cruz Air Force Base,-22.9324,-43.719101,SNZ
316766,Sóc Trăng Airport,9.5814,105.9602,SOA
4305,Sármellék International Airport,46.686391,17.159084,SOB
26788,Adi Sumarmo Wiryokusumo Airport,-7.516089916,110.7570038,SOC
156,Sorocaba Airport,-23.47800064,-47.49000168,SOD
32344,Souanke Airport,2.066999912,14.13300037,SOE
3977,Sofia Airport,42.69669342,23.41143608,SOF
28116,Sogndal Airport,61.156101,7.13778,SOG
41024,Solita Airport,3.016667,-71.75,SOH
314633,South Molle Island Helipad,-20.2622,148.8399,SOI
2596,Sørkjosen Airport,69.78679657,20.95940018,SOJ
30405,Semonkong Airport,-29.83860016,28.05999947,SOK
16120,Solomon State Field,64.5605,-164.4457,SOL
6328,San Tomé Airport,8.945146561,-64.1510849,SOM
5010,Santo Pekoa International Airport,-15.50500011,167.2200012,SON
2692,Söderhamn Airport,61.26150131,17.09910011,SOO
21096,Moore County Airport,35.23740005,-79.3911972,SOP
32634,Dominique Edward Osok Airport,-0.894,131.287,SOQ
314636,Al Thaurah Airport,34.3905,40.1524,SOR
2346,Sodankyla Airport,67.39499664,26.61910057,SOT
2422,Southampton Airport,50.95029831,-1.35679996,SOU
24675,Seldovia Airport,59.44240189,-151.7039948,SOV
21097,Show Low Regional Airport,34.26549912,-110.0059967,SOW
6162,Alberto Lleras Camargo Airport,5.67732,-72.9703,SOX
29131,Stronsay Airport,59.15530014,-2.641390085,SOY
4128,Solenzara (BA 126) Air Base,41.92440033,9.406000137,SOZ
3896,Spartanburg Downtown Memorial Airport,34.91569901,-81.95649719,SPA
25495,Charlotte Amalie Harbor Seaplane Base,18.33860016,-64.94069672,SPB
3080,La Palma Airport,28.62649918,-17.75559998,SPC
26531,Saidpur Airport,25.75919914,88.9088974,SPD
32352,Sepulot Airport,4.732999802,116.4670029,SPE
21100,Black Hills Airport-Clyde Ice Field,44.4803009,-103.7829971,SPF
21101,Albert Whitted Airport,27.7651,-82.626999,SPG
312128,Sopu Airport,-8.3038,147.1659,SPH
3897,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,SPI
4285,Sparti Airport,36.97389984,22.52630043,SPJ
2717,Spangdahlem Air Base,49.97269821,6.692500114,SPM
5431,Saipan International Airport,15.11900043,145.7290039,SPN
2945,Menongue Airport,-14.6576004,17.71980095,SPP
13208,Catalina Air-Sea Terminal Heliport,33.74919891,-118.2750015,SPQ
32370,San Pedro Airport,17.91390038,-87.97109985,SPR
3898,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,SPS
41320,Sipitang Airport,5.083333015,115.5500031,SPT
3991,Split Airport,43.53889847,16.29800034,SPU
314638,Sepik Plains Airport,-3.8821,143.6734,SPV
21103,Spencer Municipal Airport,43.16550064,-95.20279694,SPW
29962,Houston Gulf Airport,29.50830078,-95.05139923,SPX
2101,San Pedro Airport,4.746719837,-6.660820007,SPY
19309,Springdale Municipal Airport,36.17639923,-94.11930084,SPZ
20201,Santa Ynez Airport,34.60680008,-120.0759964,SQA
40901,Santa Ana Airport,4.408333,-75.021667,SQB
27942,Southern Cross Airport,-31.23999977,119.3600006,SQC
316767,Shangrao Sanqingshan Airport,28.3797,117.9643,SQD
41023,San Luis De Palenque Airport,5.400181,-71.7001,SQE
41062,Solano Airport,0.702022,-75.2505,SQF
26849,Sintang(Susilo) Airport,0.063619003,111.4729996,SQG
32382,Na-San Airport,21.21699905,104.0329971,SQH
21104,Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,SQI
316774,Shaxian Airport,26.4263,117.8336,SQJ
2380,Sidi Barrani Airport,31.46660042,25.87800026,SQK
21105,San Carlos Airport,37.51190186,-122.25,SQL
588,São Miguel do Araguaia Airport,-13.33129978,-50.19760132,SQM
41445,Emalamo Sanana Airport,-2.080509901,125.9670029,SQN
2713,Storuman Airport,64.96089935,17.69659996,SQO
2764,Šiauliai International Airport,55.89390182,23.39500046,SQQ
26804,Soroako Airport,-2.531199932,121.3580017,SQR
42218,Matthew Spain Airport,17.1859,-89.0098,SQS
302210,China Strait Airstrip,-10.56277778,150.6906944,SQT
39603,Saposoa Airport,-6.960030079,-76.7684021,SQU
21349,Sequim Valley Airport,48.09809875,-123.1869965,SQV
2556,Skive Airport,56.55020142,9.172980309,SQW
484,São Miguel do Oeste Airport,-26.78160095,-53.50350189,SQX
30393,São Lourenço do Sul Airport,-31.38330078,-52.03279877,SQY
2503,RAF Scampton,53.30780029,-0.550832987,SQZ
516,Santa Rosa Airport,-27.90670013,-54.520401,SRA
39464,Santa Rosa De Yacuma Airport,-14.06620026,-66.78679657,SRB
30388,San Ramón Airport,-13.2639,-64.603897,SRD
6189,Juana Azurduy De Padilla Airport,-19.00709915,-65.28869629,SRE
314713,Hamilton Field,38.06,-122.51,SRF
26790,Achmad Yani Airport,-6.97273,110.375,SRG
32383,Sarh Airport,9.144439697,18.37439919,SRH
26763,Temindung Airport,-0.484530985,117.1569977,SRI
30364,Capitán Av. German Quiroga G. Airport,-14.85919952,-66.73750305,SRJ
314712,Palo Verde Airport,27.0927,-112.0985,SRL
314728,Sandringham Airport,-24.0568,139.0821,SRM
27964,Strahan Airport,-42.15499878,145.2920074,SRN
41061,Santana Ramos Airport,2.216667,-75.25,SRO
2595,Stord Airport,59.79190063,5.340849876,SRP
3899,Sarasota Bradenton International Airport,27.39539909,-82.55439758,SRQ
27534,Dunwich Airport,-27.51670074,153.4279938,SRR
314727,San Marcos Airport,8.69,-75.156,SRS
3265,Soroti Airport,1.727689981,33.62279892,SRT
314734,Santa Cruz Sky Park,37.0503,-122.0315,SRU
24676,Stony River 2 Airport,61.78969955,-156.5890045,SRV
20968,Mid-Carolina Regional Airport,35.645901,-80.520302,SRW
3219,Gardabya Airport,31.06349945,16.59499931,SRX
5192,Dasht-e Naz Airport,36.63579941,53.1935997,SRY
6183,El Trompillo Airport,-17.81159973,-63.17150116,SRZ
5977,Deputado Luiz Eduardo Magalhães International Airport,-12.9086113,-38.32249832,SSA
25496,Christiansted Harbor Seaplane Base,17.74720001,-64.70490265,SSB
3901,Shaw Air Force Base,33.97269821,-80.47059631,SSC
30370,Víctor Lafón Airport,-32.74580002,-70.70500183,SSD
26460,Solapur Airport,17.62800026,75.93479919,SSE
21109,Stinson Municipal Airport,29.33699989,-98.47109985,SSF
2876,Malabo Airport,3.755270004,8.708720207,SSG
3198,Sharm El Sheikh International Airport,27.97730064,34.39500046,SSH
3902,Malcolm McKinnon Airport,31.15180016,-81.39129639,SSI
2598,Sandnessjøen Airport (Stokka),65.95680237,12.46889973,SSJ
32384,Sturt Creek Airport,-19.16640091,128.173996,SSK
316777,Santa Rosalia Airport,5.1309,-70.8682,SSL
5654,Seoul Air Base (K-16),37.444744,127.112718,SSN
347,São Lourenço Airport,-22.09090042,-45.04449844,SSO
314919,Silver Plains Airport,-13.9754,143.5537,SSP
1556,La Sarre Airport,48.91719818,-79.1785965,SSQ
35161,Sara Airport,-15.4708004,168.1519928,SSR
314920,Siassi Airport,-5.5965,147.8106,SSS
5846,Santa Teresita Airport,-36.5423,-56.7218,SST
314921,Greenbrier Airport,37.775,-80.336,SSU
314924,Siasi Airport,5.558,120.833,SSV
14453,Stuart Island Airpark,48.67290115,-123.1760025,SSW
317620,Singita Safari Lodge Airport,-24.801985,31.42194,SSX
2934,Mbanza Congo Airport,-6.269899845,14.24699974,SSY
5976,Base Aérea de Santos Airport,-23.92805672,-46.29972076,SSZ
2561,Stauning Airport,55.99010086,8.353910446,STA
6329,Santa Bárbara del Zulia Airport,8.974550247,-71.94325256,STB
3903,St Cloud Regional Airport,45.54660034,-94.05989838,STC
6325,Mayor Buenaventura Vivas International Airport,7.565380096,-72.03510284,STD
21111,Stevens Point Municipal Airport,44.54520035,-89.53029633,STE
314925,Stephens Island Seaplane Base,-9.51,143.55,STF
5396,St George Airport,56.57830048,-169.6620026,STG
27957,Strathmore Airport,-17.85000038,142.5670013,STH
4640,Cibao International Airport,19.40609932,-70.60469818,STI
3904,Rosecrans Memorial Airport,39.77190018,-94.90969849,STJ
21113,Sterling Municipal Airport,40.61529922,-103.2649994,STK
3905,St Louis Lambert International Airport,38.748697,-90.370003,STL
5973,Maestro Wilson Fonseca Airport,-2.424721956,-54.78583145,STM
2476,London Stansted Airport,51.88499832,0.234999999,STN
3906,St Paul Downtown Holman Field,44.93450165,-93.05999756,STP
20788,St Marys Municipal Airport,41.41249847,-78.50260162,STQ
2222,Stuttgart Airport,48.68989944,9.221960068,STR
21114,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,STS
6369,Cyril E. King Airport,18.33729935,-64.9733963,STT
42211,Santa Cruz Airport,18.27210045,-88.45629883,STU
26461,Surat Airport,21.1140995,72.7417984,STV
6517,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,STW
6370,Henry E Rohlsen Airport,17.70190048,-64.79859924,STX
6248,Nueva Hesperides International Airport,-31.43849945,-57.98529816,STY
38073,Santa Terezinha Airport,-10.46472168,-50.51861191,STZ
21115,Witham Field,27.18169975,-80.22109985,SUA
26789,Juanda International Airport,-7.379829884,112.7870026,SUB
21116,Stroud Municipal Airport,35.78960037,-96.65570068,SUD
21117,Door County Cherryland Airport,44.84370041,-87.42150116,SUE
4317,Lamezia Terme Airport,38.905399,16.2423,SUF
5710,Surigao Airport,9.755838326,125.4809475,SUG
32387,Sur Airport,22.53300095,59.48300171,SUH
3092,Sukhumi Dranda Airport,42.85820007,41.12810135,SUI
4484,Satu Mare Airport,47.70330048,22.88570023,SUJ
314969,Sakkyryr Airport,67.792,130.394,SUK
5281,Sui Airport,28.64509964,69.17690277,SUL
21089,Sumter Airport,33.99499893,-80.36129761,SUM
21118,Friedman Memorial Airport,43.50439835,-114.2959976,SUN
20994,Sunriver Airport,43.87630081,-121.4530029,SUO
32389,Trunojoyo Airport,-7.0242,113.89023,SUP
32391,Sucua Airport,-2.48300004,-78.16699982,SUQ
1139,Summer Beaver Airport,52.70859909,-88.54190063,SUR
3907,Spirit of St Louis Airport,38.66210175,-90.65200043,SUS
32392,Sumbawanga Airport,-7.948889,31.610278,SUT
3908,Travis Air Force Base,38.26269913,-121.927002,SUU
4960,Nausori International Airport,-18.04330063,178.5590057,SUV
21120,Richard I Bong Airport,46.68970108,-92.09470367,SUW
3909,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,SUX
35092,Suntar Airport,62.18500137,117.6350021,SUY
314972,Suria Airport,-9.032,147.45,SUZ
5404,Savoonga Airport,63.68640137,-170.4929962,SVA
2923,Sambava Airport,-14.27859974,50.17470169,SVB
21121,Grant County Airport,32.63650131,-108.1559982,SVC
322383,Argyle International Airport,13.156695,-61.149945,SVD
6415,E. T. Joshua Airport,13.1443,-61.210899,SVD
21122,Susanville Municipal Airport,40.3757019,-120.572998,SVE
35350,Savé Airport,8.018170357,2.464580059,SVF
2602,Stavanger Airport Sola,58.87670135,5.63778019,SVG
21123,Statesville Regional Airport,35.76530075,-80.9539032,SVH
6164,Eduardo Falla Solano Airport,2.15217,-74.7663,SVI
29281,Svolvær Helle Airport,68.24330139,14.66919994,SVJ
42208,Silver Creek Airport,16.72529984,-88.33999634,SVK
2343,Savonlinna Airport,61.94309998,28.94510078,SVL
3910,Hunter Army Air Field,32.00999832,-81.14569855,SVN
26396,Sheremetyevo International Airport,55.972599,37.4146,SVO
2940,Kuito Airport,-12.40460014,16.94739914,SVP
4049,Sevilla Airport,37.41799927,-5.893109798,SVQ
24677,Stevens Village Airport,66.0172,-149.0545,SVS
31076,Savuti Airport,-18.52059937,24.07670021,SVT
32397,Savusavu Airport,-16.80279922,179.3410034,SVU
41601,San Salvador de Paul Airport,7,-62,SVV
5411,Sparrevohn LRRS Airport,61.09740067,-155.5740051,SVW
26378,Koltsovo Airport,56.74309921,60.80270004,SVX
6321,San Antonio Del Tachira Airport,7.840829849,-72.43969727,SVZ
32400,Jieyang Chaoshan International Airport,23.552,116.5033,SWA
32401,Shaw River Airport,-21.51029968,119.3619995,SWB
27150,Stawell Airport,-37.07170105,142.7409973,SWC
5420,Seward Airport,60.12689972,-149.4190063,SWD
307647,Siwea Airport,-6.284639,147.580833,SWE
3911,Stewart International Airport,41.5041008,-74.10479736,SWF
307448,Satwag Airport,-6.139555556,147.2791667,SWG
27149,Swan Hill Airport,-35.37580109,143.5330048,SWH
35162,Southwest Bay Airport,-16.4864,167.4472,SWJ
32402,Suia-Missu Airport,-11.67169952,-51.43470001,SWM
41625,Sahiwal Airport,31.88944435,72.39167023,SWN
3912,Stillwater Regional Airport,36.16120148,-97.08570099,SWO
29627,Swakopmund Airport,-22.66189957,14.56809998,SWP
26752,Sumbawa Besar Airport,-8.489040375,117.4120026,SWQ
308106,Silur Airport,-4.529888889,153.0544444,SWR
2416,Swansea Airport,51.6053009,-4.067830086,SWS
32546,Strezhevoy Airport,60.70940018,77.66000366,SWT
5657,Suwon Airport,37.23939896,127.0070038,SWU
41634,Shikarpur Airport,29.166667,70.433333,SWV
21126,Avenger Field,32.4673996,-100.4670029,SWW
30411,Shakawe Airport,-18.37389946,21.83259964,SWX
32404,Sitiawan Airport,4.2222,100.6993,SWY
312022,Sialum Airport,-6.0908,147.5955,SXA
4238,Strasbourg Airport,48.53829956,7.628230095,SXB
27179,West Sale Airport,-38.090827,146.965335,SXE
2209,Berlin-Schönefeld Airport,52.380001,13.5225,SXF
32405,Senanga Airport,-16.113,23.2982,SXG
307449,Sehulea Airport,-9.964527778,151.1618611,SXH
5147,Sirri Island Airport,25.90889931,54.53939819,SXI
32406,Shanshan Airport,42.9117012,90.24749756,SXJ
32407,Saumlaki/Olilit Airport,-7.988609791,131.3059998,SXK
2538,Sligo Airport,54.28020096,-8.599209785,SXL
6406,Princess Juliana International Airport,18.04100037,-63.10889816,SXM
2865,Sua Pan Airport,-20.5534,26.115801,SXN
536,São Félix do Araguaia Airport,-11.63239956,-50.6896019,SXO
24678,Nunam Iqua Airport,62.520599,-164.848006,SXP
5412,Soldotna Airport,60.47570038,-151.0339966,SXQ
26578,Sheikh ul Alam Airport,33.98709869,74.77420044,SXR
32408,Sahabat [Sahabat 16] Airport,5.087779999,119.0940018,SXS
41326,Sungai Tiang Airport,4.33027792,102.3949966,SXT
32409,Soddu Airport,6.816999912,37.75,SXU
26624,Salem Airport,11.7833004,78.06559753,SXV
315130,Sauren Airport,-5.9701,148.8543,SXW
310,São Félix do Xingu Airport,-6.6413,-51.9523,SXX
20602,Sidney Municipal Airport,42.30260086,-75.41600037,SXY
4558,Siirt Airport,37.97890091,41.8404007,SXZ
5413,Eareckson Air Station,52.71229935,174.1139984,SYA
308375,Seal Bay Seaplane Base,58.3733,-152.2018,SYB
39655,Shiringayoc Airport,-11.898,-69.0625,SYC
27145,Sydney Kingsford Smith International Airport,-33.94609833,151.177002,SYD
32413,Sadah Airport,16.96699905,43.73300171,SYE
315125,Silva Bay Seaplane Base,49.15,-123.696,SYF
315124,Syangboche Airport,27.8112,86.7124,SYH
21129,Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,SYI
5179,Sirjan Airport,29.55089951,55.67269897,SYJ
32415,Stykkishólmur Airport,65.05809784,-22.7942009,SYK
24680,Roberts Army Heliport,35.81499863,-120.7440033,SYL
32417,Pu'er Simao Airport,22.793301,100.959,SYM
24681,Stanton Airfield,44.4754982,-93.01629639,SYN
5617,Shonai Airport,38.81219864,139.7870026,SYO
4792,Ruben Cantu Airport,8.085599899,-80.94529724,SYP
4813,Tobias Bolanos International Airport,9.957050323,-84.13980103,SYQ
3913,Syracuse Hancock International Airport,43.11119843,-76.10630035,SYR
44870,Saskylakh Airport,71.92790222,114.0800018,SYS
4139,Saint-Yan Airport,46.41249847,4.013259888,SYT
28035,Warraber Island Airport,-10.20829964,142.8249969,SYU
21130,Sylvester Airport,31.55850029,-83.89569855,SYV
30590,Sehwan Sharif Airport,26.47310066,67.71720123,SYW
27202,Sanya Phoenix International Airport,18.30290031,109.4120026,SYX
2468,Stornoway Airport,58.21559906,-6.331110001,SYY
5197,Shiraz Shahid Dastghaib International Airport,29.53919983,52.58980179,SYZ
2950,Soyo Airport,-6.141089916,12.37180042,SZA
26879,Sultan Abdul Aziz Shah International Airport,3.130579948,101.5490036,SZB
314658,Semera Airport,11.7875,40.9915,SZE
4568,Samsun Çarşamba Airport,41.254501,36.567101,SZF
4433,Salzburg Airport,47.79330063,13.00430012,SZG
41490,Senipah Heliport,-0.975679,117.147701,SZH
318183,Zaysan Airport,47.487491,84.887675,SZI
4856,Siguanea Airport,21.64249992,-82.95510101,SZJ
2841,Skukuza Airport,-24.96089935,31.58869934,SZK
3914,Whiteman Air Force Base,38.7303009,-93.54789734,SZL
29619,Sesriem Airstrip,-24.51280022,15.74670029,SZM
24682,Santa Cruz Island Airport,34.06060028,-119.9150009,SZN
24683,Santa Paula Airport,34.34719849,-119.060997,SZP
35409,Saenz Peña Airport,-26.81579971,-60.44829941,SZQ
3978,Stara Zagora Airport,42.3766667,25.655,SZR
30358,Ryan's Creek Aerodrome,-46.8997,168.100998,SZS
4749,San Cristobal de las Casas Airport,16.69029999,-92.53009796,SZT
32420,Suzhou Guangfu Airport,31.2631,120.401001,SZV
2258,Schwerin Parchim Airport,53.426998,11.7834,SZW
27198,Shenzhen Bao'an International Airport,22.63929939,113.810997,SZX
2635,Olsztyn-Mazury Airport,53.481899,20.9377,SZY
2630,"Szczecin-Goleniów ""Solidarność"" Airport",53.58470154,14.90219975,SZZ
316417,Tarapaina Airport,-9.414,161.358,TAA
6409,Tobago-Crown Point Airport,11.14970016,-60.8321991,TAB
5732,Daniel Z. Romualdez Airport,11.228035,125.027761,TAC
21176,Perry Stokes Airport,37.25939941,-104.3410034,TAD
5661,Daegu Airport,35.896872,128.65531,TAE
2069,Tafaraoui Airport,35.54240036,-0.532278001,TAF
5747,Tagbilaran Airport,9.665442,123.853533,TAG
5012,Tanna Airport,-19.45509911,169.223999,TAH
5321,Ta'izz International Airport,13.68599987,44.13909912,TAI
30657,Tadji Airport,-3.198191804,142.4309635,TAJ
5601,Takamatsu Airport,34.21419907,134.0160065,TAK
24807,Ralph M Calhoun Memorial Airport,65.17440033,-152.1089935,TAL
4758,General Francisco Javier Mina International Airport,22.29640007,-97.86589813,TAM
38602,Tangalooma Airport,-27.12999916,153.3630066,TAN
27224,Liuting Airport,36.26610184,120.3740005,TAO
4761,Tapachula International Airport,14.79430008,-92.37000275,TAP
32421,Tarcoola Airport,-30.70330048,134.5839996,TAQ
4312,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",40.517502,17.4032,TAR
26392,Tashkent International Airport,41.25790024,69.28119659,TAS
4623,Poprad-Tatry Airport,49.07360077,20.24110031,TAT
41031,Tauramena Airport,5.01281,-72.7424,TAU
32422,Tau Airport,-14.22920036,-169.5110016,TAV
32423,Tacuarembo Airport,-31.749001,-55.925801,TAW
32424,Taliabu Island Airport,-1.642629981,124.5589981,TAX
2302,Tartu Airport,58.30749893,26.69039917,TAY
26383,Daşoguz Airport,41.761101,59.826698,TAZ
316418,Tabibuga Airport,-5.5766,144.6508,TBA
26707,Dong Tac Airport,13.04959965,109.3339996,TBB
21134,Tuba City Airport,36.09280014,-111.3830032,TBC
309377,Timbunke Airport,-4.196633,143.519222,TBE
4973,Tabiteuea North Airport,-1.224470019,174.776001,TBF
32425,Tabubil Airport,-5.278610229,141.2259979,TBG
5748,Tugdan Airport,12.31099987,122.0849991,TBH
4937,New Bight Airport,24.3153,-75.452301,TBI
2131,Tabarka 7 Novembre Airport,36.97999954,8.876939774,TBJ
27978,Timber Creek Airport,-15.61999989,130.4450073,TBK
38593,Tableland Homestead Airport,-17.2833004,126.9000015,TBL
41402,Tumbang Samba Airport,-1.4694,113.0833,TBM
3915,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,TBN
32426,Tabora Airport,-5.07638979,32.83330154,TBO
6226,Capitan FAP Pedro Canga Rodriguez Airport,-3.55253005,-80.38140106,TBP
307197,Tarabo Airport,-6.466666667,145.5322222,TBQ
21180,Statesboro Bulloch County Airport,32.48270035,-81.73690033,TBR
